source_file,pipeline_file,quality_status,classification,target_sql_table,mapping_status,load_eligible,loaded_rows,decision_reason
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_036.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_036.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_037.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_037.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_038.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_038.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_039.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_039.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_040.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_040.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_041.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_041.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_042.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_042.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_043.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_043.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_044.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_044.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_045.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_045.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_046.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_046.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_047.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_047.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_048.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_048.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_049.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_049.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_050.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_050.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_051.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_051.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_052.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_052.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_053.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_053.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_054.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_054.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_055.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_055.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_056.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_056.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_057.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_057.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_058.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_058.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_059.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_059.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_060.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_060.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_061.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_061.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_062.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_062.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_063.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_063.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_064.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_064.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_065.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_065.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_066.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_066.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_067.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_067.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_068.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_068.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_069.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_069.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_070.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_070.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_071.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_071.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_072.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_072.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_073.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_073.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_074.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_074.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_075.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_075.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_076.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_076.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_077.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_077.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_078.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_078.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_079.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_079.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_080.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_080.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_081.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_081.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_082.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_082.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_083.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_083.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_084.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_084.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_085.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_085.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_086.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_086.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_087.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_087.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_088.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_088.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_089.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_089.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_090.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_090.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_091.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_091.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_092.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_092.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_093.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_093.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_094.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_094.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_095.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_095.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_096.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_096.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_097.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_097.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_098.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_098.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_099.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_099.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_100.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_100.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_101.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_101.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_102.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_102.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_103.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_103.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_104.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_104.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_105.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_105.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_106.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_106.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_107.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_107.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_108.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_108.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_109.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_109.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_110.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_110.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_111.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_111.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_112.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_112.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_113.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_113.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_114.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_114.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_115.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_115.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_116.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_116.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_117.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_117.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_118.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_118.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_119.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_119.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_120.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_120.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_121.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_121.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_122.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_122.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_123.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_123.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_124.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_124.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_125.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_125.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_126.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_126.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_127.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_127.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_128.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_128.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_129.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_129.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_130.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_130.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_131.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_131.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_132.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_132.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_133.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_133.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_134.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_134.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_135.csv,quarantined_tables/093_Health_Labour_Market_Analysis_in_Bangladesh_2021/table_135.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/094_HRH_Data_Sheet_2022_of_HSD/table_001.csv,quarantined_tables/094_HRH_Data_Sheet_2022_of_HSD/table_001.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/094_HRH_Data_Sheet_2022_of_HSD/table_002.csv,quarantined_tables/094_HRH_Data_Sheet_2022_of_HSD/table_002.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/094_HRH_Data_Sheet_2022_of_HSD/table_003.csv,quarantined_tables/094_HRH_Data_Sheet_2022_of_HSD/table_003.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/094_HRH_Data_Sheet_2022_of_HSD/table_004.csv,quarantined_tables/094_HRH_Data_Sheet_2022_of_HSD/table_004.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/094_HRH_Data_Sheet_2022_of_HSD/table_005.csv,quarantined_tables/094_HRH_Data_Sheet_2022_of_HSD/table_005.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/095__HRH_Data_Sheet_2019_of_HSD/table_001.csv,quarantined_tables/095__HRH_Data_Sheet_2019_of_HSD/table_001.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/095__HRH_Data_Sheet_2019_of_HSD/table_002.csv,quarantined_tables/095__HRH_Data_Sheet_2019_of_HSD/table_002.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/095__HRH_Data_Sheet_2019_of_HSD/table_003.csv,quarantined_tables/095__HRH_Data_Sheet_2019_of_HSD/table_003.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/095__HRH_Data_Sheet_2019_of_HSD/table_004.csv,quarantined_tables/095__HRH_Data_Sheet_2019_of_HSD/table_004.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/095__HRH_Data_Sheet_2019_of_HSD/table_005.csv,quarantined_tables/095__HRH_Data_Sheet_2019_of_HSD/table_005.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/095__HRH_Data_Sheet_2019_of_HSD/table_006.csv,quarantined_tables/095__HRH_Data_Sheet_2019_of_HSD/table_006.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
