source_file,cleaned_file,status,rows_before,rows_after,columns_before,columns_after,duplicate_rows_removed,error
extracted_tables/049_Semi-annual_Environmental_Monitoring_Report_January-June-2021/table_007.csv,cleaned_tables/049_Semi-annual_Environmental_Monitoring_Report_January-June-2021/table_007.csv,ok,8,7,3,3,1,
extracted_tables/049_Semi-annual_Environmental_Monitoring_Report_January-June-2021/table_008.csv,cleaned_tables/049_Semi-annual_Environmental_Monitoring_Report_January-June-2021/table_008.csv,ok,5,4,3,2,1,
extracted_tables/049_Semi-annual_Environmental_Monitoring_Report_January-June-2021/table_009.csv,cleaned_tables/049_Semi-annual_Environmental_Monitoring_Report_January-June-2021/table_009.csv,ok,7,6,3,2,1,
extracted_tables/049_Semi-annual_Environmental_Monitoring_Report_January-June-2021/table_010.csv,cleaned_tables/049_Semi-annual_Environmental_Monitoring_Report_January-June-2021/table_010.csv,ok,9,8,3,3,1,
extracted_tables/049_Semi-annual_Environmental_Monitoring_Report_January-June-2021/table_011.csv,cleaned_tables/049_Semi-annual_Environmental_Monitoring_Report_January-June-2021/table_011.csv,ok,5,4,3,2,1,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_001.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_001.csv,ok,26,25,11,11,1,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_002.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_002.csv,ok,8,4,11,5,4,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_003.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_003.csv,ok,5,4,11,5,1,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_004.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_004.csv,ok,5,4,11,5,1,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_005.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_005.csv,ok,37,36,7,6,1,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_006.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_006.csv,ok,8,7,5,5,1,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_007.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_007.csv,ok,15,14,7,6,1,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_008.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_008.csv,ok,17,16,4,4,1,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_009.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_009.csv,ok,13,12,4,4,1,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_010.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_010.csv,ok,6,5,4,4,1,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_011.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_011.csv,ok,8,8,13,10,0,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_012.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_012.csv,ok,6,6,14,11,0,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_013.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_013.csv,ok,6,6,13,10,0,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_014.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_014.csv,ok,6,3,2,1,3,
extracted_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_015.csv,cleaned_tables/050_Semi-annual_Environmental_Monitoring_Report_July_to_December_2021/table_015.csv,ok,6,3,2,1,3,
extracted_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_001.csv,cleaned_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_001.csv,ok,24,23,14,14,1,
extracted_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_002.csv,cleaned_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_002.csv,ok,22,19,14,10,3,
extracted_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_003.csv,cleaned_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_003.csv,ok,8,7,5,5,1,
extracted_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_004.csv,cleaned_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_004.csv,ok,16,15,4,4,1,
extracted_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_005.csv,cleaned_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_005.csv,ok,13,12,4,4,1,
extracted_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_006.csv,cleaned_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_006.csv,ok,7,6,4,4,1,
extracted_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_007.csv,cleaned_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_007.csv,ok,16,15,4,4,1,
extracted_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_008.csv,cleaned_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_008.csv,ok,5,4,4,4,1,
extracted_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_009.csv,cleaned_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_009.csv,ok,40,39,5,5,1,
extracted_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_010.csv,cleaned_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_010.csv,ok,5,2,2,1,3,
extracted_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_011.csv,cleaned_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_011.csv,ok,16,15,6,5,1,
extracted_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_012.csv,cleaned_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_012.csv,ok,22,21,6,5,1,
extracted_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_013.csv,cleaned_tables/051_Semi-annual_Environmental_Monitoring_Report_January_to_June_2022/table_013.csv,ok,10,9,10,7,1,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_001.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_001.csv,ok,25,24,14,14,1,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_002.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_002.csv,ok,26,24,14,14,2,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_003.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_003.csv,ok,10,9,14,8,1,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_004.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_004.csv,ok,7,7,14,10,0,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_005.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_005.csv,ok,6,6,16,9,0,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_006.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_006.csv,ok,7,7,13,8,0,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_007.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_007.csv,ok,9,7,4,4,2,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_008.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_008.csv,ok,5,4,3,3,1,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_009.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_009.csv,ok,12,11,6,6,1,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_010.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_010.csv,ok,5,4,6,6,1,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_011.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_011.csv,ok,5,2,2,1,3,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_012.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_012.csv,ok,5,4,4,4,1,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_013.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_013.csv,ok,5,4,5,5,1,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_014.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_014.csv,ok,11,11,13,11,0,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_015.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_015.csv,ok,8,8,12,10,0,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_016.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_016.csv,ok,8,8,12,10,0,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_017.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_017.csv,ok,6,6,12,10,0,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_018.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_018.csv,ok,8,8,13,11,0,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_019.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_019.csv,ok,7,7,12,10,0,
extracted_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_020.csv,cleaned_tables/052_Semi-annual_Environmental_Monitoring_Report_July_to_December_2022/table_020.csv,ok,6,6,12,10,0,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_001.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_001.csv,ok,28,27,14,14,1,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_002.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_002.csv,ok,9,8,14,14,1,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_003.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_003.csv,ok,13,12,4,4,1,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_004.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_004.csv,ok,36,18,5,4,18,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_005.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_005.csv,ok,10,8,5,5,2,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_006.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_006.csv,ok,5,4,3,3,1,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_007.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_007.csv,ok,10,9,9,7,1,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_008.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_008.csv,ok,11,10,9,8,1,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_009.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_009.csv,ok,5,4,8,8,1,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_010.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_010.csv,ok,5,2,2,1,3,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_011.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_011.csv,ok,6,5,3,3,1,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_012.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_012.csv,ok,6,5,4,4,1,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_013.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_013.csv,ok,7,6,5,5,1,
extracted_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_014.csv,cleaned_tables/053_Semi-annual_Environmental_Monitoring_Report_January_-_June_2023/table_014.csv,ok,7,2,2,1,5,
extracted_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_001.csv,cleaned_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_001.csv,ok,5,5,4,4,0,
extracted_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_002.csv,cleaned_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_002.csv,ok,7,7,4,4,0,
extracted_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_003.csv,cleaned_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_003.csv,ok,23,23,2,2,0,
extracted_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_004.csv,cleaned_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_004.csv,ok,12,12,2,2,0,
extracted_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_005.csv,cleaned_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_005.csv,ok,11,11,2,2,0,
extracted_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_006.csv,cleaned_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_006.csv,ok,6,6,13,10,0,
extracted_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_007.csv,cleaned_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_007.csv,ok,8,8,14,11,0,
extracted_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_008.csv,cleaned_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_008.csv,ok,6,6,13,10,0,
extracted_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_009.csv,cleaned_tables/054_Environmental_Management_Plan_Medical_Gas_System_CMCH/table_009.csv,ok,43,43,15,10,0,
extracted_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_001.csv,cleaned_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_001.csv,ok,8,8,4,4,0,
extracted_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_002.csv,cleaned_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_002.csv,ok,9,9,13,10,0,
extracted_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_003.csv,cleaned_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_003.csv,ok,7,7,12,9,0,
extracted_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_004.csv,cleaned_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_004.csv,ok,9,9,13,10,0,
extracted_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_005.csv,cleaned_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_005.csv,ok,8,8,12,9,0,
extracted_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_006.csv,cleaned_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_006.csv,ok,5,5,12,8,0,
extracted_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_007.csv,cleaned_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_007.csv,ok,20,19,4,3,1,
extracted_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_008.csv,cleaned_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_008.csv,ok,9,7,6,2,2,
extracted_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_009.csv,cleaned_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_009.csv,ok,9,8,2,1,1,
extracted_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_010.csv,cleaned_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_010.csv,ok,8,7,2,1,1,
extracted_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_011.csv,cleaned_tables/055_Environmental_Management_Plan_Medical_Gas_System_CuMCH/table_011.csv,ok,10,10,11,6,0,
extracted_tables/056_Environmental_Management_Plan_Medical_Gas_System_DMCH/table_001.csv,cleaned_tables/056_Environmental_Management_Plan_Medical_Gas_System_DMCH/table_001.csv,ok,9,9,14,11,0,
extracted_tables/056_Environmental_Management_Plan_Medical_Gas_System_DMCH/table_002.csv,cleaned_tables/056_Environmental_Management_Plan_Medical_Gas_System_DMCH/table_002.csv,ok,6,6,13,10,0,
extracted_tables/056_Environmental_Management_Plan_Medical_Gas_System_DMCH/table_003.csv,cleaned_tables/056_Environmental_Management_Plan_Medical_Gas_System_DMCH/table_003.csv,ok,9,9,14,11,0,
extracted_tables/056_Environmental_Management_Plan_Medical_Gas_System_DMCH/table_004.csv,cleaned_tables/056_Environmental_Management_Plan_Medical_Gas_System_DMCH/table_004.csv,ok,5,5,13,10,0,
extracted_tables/056_Environmental_Management_Plan_Medical_Gas_System_DMCH/table_005.csv,cleaned_tables/056_Environmental_Management_Plan_Medical_Gas_System_DMCH/table_005.csv,ok,48,46,16,10,2,
extracted_tables/057_Environmental_Management_Plan_Medical_Gas_System_KMCH/table_001.csv,cleaned_tables/057_Environmental_Management_Plan_Medical_Gas_System_KMCH/table_001.csv,ok,21,21,2,2,0,
extracted_tables/057_Environmental_Management_Plan_Medical_Gas_System_KMCH/table_002.csv,cleaned_tables/057_Environmental_Management_Plan_Medical_Gas_System_KMCH/table_002.csv,ok,14,14,2,2,0,
extracted_tables/057_Environmental_Management_Plan_Medical_Gas_System_KMCH/table_003.csv,cleaned_tables/057_Environmental_Management_Plan_Medical_Gas_System_KMCH/table_003.csv,ok,6,6,13,10,0,
extracted_tables/057_Environmental_Management_Plan_Medical_Gas_System_KMCH/table_004.csv,cleaned_tables/057_Environmental_Management_Plan_Medical_Gas_System_KMCH/table_004.csv,ok,8,8,14,11,0,
extracted_tables/057_Environmental_Management_Plan_Medical_Gas_System_KMCH/table_005.csv,cleaned_tables/057_Environmental_Management_Plan_Medical_Gas_System_KMCH/table_005.csv,ok,6,6,13,10,0,
extracted_tables/057_Environmental_Management_Plan_Medical_Gas_System_KMCH/table_006.csv,cleaned_tables/057_Environmental_Management_Plan_Medical_Gas_System_KMCH/table_006.csv,ok,41,40,15,10,1,
extracted_tables/058_Environmental_Management_Plan_Medical_Gas_System_MMCH/table_001.csv,cleaned_tables/058_Environmental_Management_Plan_Medical_Gas_System_MMCH/table_001.csv,ok,9,9,14,11,0,
extracted_tables/058_Environmental_Management_Plan_Medical_Gas_System_MMCH/table_002.csv,cleaned_tables/058_Environmental_Management_Plan_Medical_Gas_System_MMCH/table_002.csv,ok,8,8,14,11,0,
extracted_tables/058_Environmental_Management_Plan_Medical_Gas_System_MMCH/table_003.csv,cleaned_tables/058_Environmental_Management_Plan_Medical_Gas_System_MMCH/table_003.csv,ok,7,7,13,10,0,
extracted_tables/058_Environmental_Management_Plan_Medical_Gas_System_MMCH/table_004.csv,cleaned_tables/058_Environmental_Management_Plan_Medical_Gas_System_MMCH/table_004.csv,ok,6,6,13,10,0,
extracted_tables/058_Environmental_Management_Plan_Medical_Gas_System_MMCH/table_005.csv,cleaned_tables/058_Environmental_Management_Plan_Medical_Gas_System_MMCH/table_005.csv,ok,46,45,15,10,1,
extracted_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_001.csv,cleaned_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_001.csv,ok,10,10,15,12,0,
extracted_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_002.csv,cleaned_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_002.csv,ok,8,8,14,11,0,
extracted_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_003.csv,cleaned_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_003.csv,ok,7,7,13,10,0,
extracted_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_004.csv,cleaned_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_004.csv,ok,5,5,13,10,0,
extracted_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_005.csv,cleaned_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_005.csv,ok,42,38,15,10,4,
extracted_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_006.csv,cleaned_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_006.csv,ok,13,13,15,10,0,
extracted_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_007.csv,cleaned_tables/059_Environmental_Management_Plan_Medical_Gas_System_Mugdha/table_007.csv,ok,11,7,6,2,4,
extracted_tables/060_Environmental_Management_Plan_Medical_Gas_System_SSMCH/table_001.csv,cleaned_tables/060_Environmental_Management_Plan_Medical_Gas_System_SSMCH/table_001.csv,ok,9,9,14,11,0,
extracted_tables/060_Environmental_Management_Plan_Medical_Gas_System_SSMCH/table_002.csv,cleaned_tables/060_Environmental_Management_Plan_Medical_Gas_System_SSMCH/table_002.csv,ok,8,8,14,11,0,
extracted_tables/060_Environmental_Management_Plan_Medical_Gas_System_SSMCH/table_003.csv,cleaned_tables/060_Environmental_Management_Plan_Medical_Gas_System_SSMCH/table_003.csv,ok,7,7,13,10,0,
extracted_tables/060_Environmental_Management_Plan_Medical_Gas_System_SSMCH/table_004.csv,cleaned_tables/060_Environmental_Management_Plan_Medical_Gas_System_SSMCH/table_004.csv,ok,5,5,13,10,0,
extracted_tables/060_Environmental_Management_Plan_Medical_Gas_System_SSMCH/table_005.csv,cleaned_tables/060_Environmental_Management_Plan_Medical_Gas_System_SSMCH/table_005.csv,ok,48,48,15,10,0,
extracted_tables/060_Environmental_Management_Plan_Medical_Gas_System_SSMCH/table_006.csv,cleaned_tables/060_Environmental_Management_Plan_Medical_Gas_System_SSMCH/table_006.csv,ok,11,11,16,8,0,
extracted_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_001.csv,cleaned_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_001.csv,ok,7,6,2,2,1,
extracted_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_002.csv,cleaned_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_002.csv,ok,9,9,2,2,0,
extracted_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_003.csv,cleaned_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_003.csv,ok,19,19,2,2,0,
extracted_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_004.csv,cleaned_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_004.csv,ok,5,5,2,2,0,
extracted_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_005.csv,cleaned_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_005.csv,ok,9,9,14,11,0,
extracted_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_006.csv,cleaned_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_006.csv,ok,8,8,14,11,0,
extracted_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_007.csv,cleaned_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_007.csv,ok,7,7,13,10,0,
extracted_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_008.csv,cleaned_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_008.csv,ok,5,5,13,10,0,
extracted_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_009.csv,cleaned_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_009.csv,ok,10,7,6,2,3,
extracted_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_010.csv,cleaned_tables/061_Environmental_Management_Plan_Medical_Gas_RMCH/table_010.csv,ok,18,18,6,3,0,
extracted_tables/062_Environmental_Management_Plan_PCR_Lab_DNCC/table_001.csv,cleaned_tables/062_Environmental_Management_Plan_PCR_Lab_DNCC/table_001.csv,ok,9,9,14,11,0,
extracted_tables/062_Environmental_Management_Plan_PCR_Lab_DNCC/table_002.csv,cleaned_tables/062_Environmental_Management_Plan_PCR_Lab_DNCC/table_002.csv,ok,8,8,14,11,0,
extracted_tables/062_Environmental_Management_Plan_PCR_Lab_DNCC/table_003.csv,cleaned_tables/062_Environmental_Management_Plan_PCR_Lab_DNCC/table_003.csv,ok,7,7,13,10,0,
extracted_tables/062_Environmental_Management_Plan_PCR_Lab_DNCC/table_004.csv,cleaned_tables/062_Environmental_Management_Plan_PCR_Lab_DNCC/table_004.csv,ok,44,42,15,10,2,
extracted_tables/062_Environmental_Management_Plan_PCR_Lab_DNCC/table_005.csv,cleaned_tables/062_Environmental_Management_Plan_PCR_Lab_DNCC/table_005.csv,ok,11,11,16,10,0,
extracted_tables/063_Environmental_Management_Plan_PCR_Lab_NIPSOM/table_001.csv,cleaned_tables/063_Environmental_Management_Plan_PCR_Lab_NIPSOM/table_001.csv,ok,9,9,14,11,0,
extracted_tables/063_Environmental_Management_Plan_PCR_Lab_NIPSOM/table_002.csv,cleaned_tables/063_Environmental_Management_Plan_PCR_Lab_NIPSOM/table_002.csv,ok,8,8,14,11,0,
extracted_tables/063_Environmental_Management_Plan_PCR_Lab_NIPSOM/table_003.csv,cleaned_tables/063_Environmental_Management_Plan_PCR_Lab_NIPSOM/table_003.csv,ok,7,7,13,10,0,
