file,category,rows,cols
extracted_tables/043_Health_Bulletin_2007/table_0095.csv,population,21,21
extracted_tables/043_Health_Bulletin_2007/table_0024.csv,health_stat,46,4
extracted_tables/043_Health_Bulletin_2007/table_0146.csv,other,7,19
extracted_tables/043_Health_Bulletin_2007/table_0166.csv,other,51,5
extracted_tables/043_Health_Bulletin_2007/table_0002.csv,population,42,6
extracted_tables/043_Health_Bulletin_2007/table_0005.csv,health_stat,44,5
extracted_tables/043_Health_Bulletin_2007/table_0110.csv,health_stat,7,12
extracted_tables/043_Health_Bulletin_2007/table_0075.csv,other,11,12
extracted_tables/043_Health_Bulletin_2007/table_0221.csv,health_stat,15,24
extracted_tables/043_Health_Bulletin_2007/table_0185.csv,other,40,6
extracted_tables/043_Health_Bulletin_2007/table_0173.csv,population,51,5
extracted_tables/043_Health_Bulletin_2007/table_0053.csv,health_stat,14,42
extracted_tables/043_Health_Bulletin_2007/table_0144.csv,other,4,14
extracted_tables/043_Health_Bulletin_2007/table_0060.csv,health_stat,39,14
extracted_tables/043_Health_Bulletin_2007/table_0158.csv,other,48,4
extracted_tables/043_Health_Bulletin_2007/table_0085.csv,population,24,12
extracted_tables/043_Health_Bulletin_2007/table_0065.csv,other,5,12
extracted_tables/043_Health_Bulletin_2007/table_0029.csv,health_stat,6,11
extracted_tables/043_Health_Bulletin_2007/table_0104.csv,other,11,12
extracted_tables/043_Health_Bulletin_2007/table_0132.csv,other,9,13
extracted_tables/043_Health_Bulletin_2007/table_0077.csv,other,12,9
extracted_tables/043_Health_Bulletin_2007/table_0212.csv,health_stat,18,23
extracted_tables/043_Health_Bulletin_2007/table_0165.csv,other,51,5
extracted_tables/043_Health_Bulletin_2007/table_0001.csv,population,43,5
extracted_tables/043_Health_Bulletin_2007/table_0154.csv,other,6,6
extracted_tables/043_Health_Bulletin_2007/table_0059.csv,health_stat,10,14
extracted_tables/043_Health_Bulletin_2007/table_0115.csv,other,6,9
extracted_tables/043_Health_Bulletin_2007/table_0056.csv,health_stat,22,44
extracted_tables/043_Health_Bulletin_2007/table_0230.csv,population,39,21
extracted_tables/043_Health_Bulletin_2007/table_0200.csv,human_resource,48,6
extracted_tables/043_Health_Bulletin_2007/table_0213.csv,health_stat,16,23
extracted_tables/043_Health_Bulletin_2007/table_0067.csv,other,4,12
extracted_tables/043_Health_Bulletin_2007/table_0018.csv,surgery,23,4
extracted_tables/043_Health_Bulletin_2007/table_0183.csv,population,51,5
extracted_tables/043_Health_Bulletin_2007/table_0130.csv,other,5,9
extracted_tables/043_Health_Bulletin_2007/table_0197.csv,human_resource,48,6
extracted_tables/043_Health_Bulletin_2007/table_0114.csv,other,6,13
extracted_tables/033_Health_Bulletin_2017/table_0168.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0188.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0071.csv,other,15,5
extracted_tables/033_Health_Bulletin_2017/table_0272.csv,population,44,5
extracted_tables/033_Health_Bulletin_2017/table_0040.csv,population,4,11
extracted_tables/033_Health_Bulletin_2017/table_0251.csv,population,24,5
extracted_tables/033_Health_Bulletin_2017/table_0036.csv,health_stat,15,8
extracted_tables/033_Health_Bulletin_2017/table_0134.csv,population,10,6
extracted_tables/033_Health_Bulletin_2017/table_0257.csv,population,23,5
extracted_tables/033_Health_Bulletin_2017/table_0131.csv,other,8,9
extracted_tables/033_Health_Bulletin_2017/table_0125.csv,human_resource,14,4
extracted_tables/033_Health_Bulletin_2017/table_0234.csv,population,33,6
extracted_tables/033_Health_Bulletin_2017/table_0232.csv,health_stat,16,5
extracted_tables/033_Health_Bulletin_2017/table_0034.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0079.csv,other,41,3
extracted_tables/033_Health_Bulletin_2017/table_0214.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0180.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0171.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0209.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0249.csv,population,10,4
extracted_tables/033_Health_Bulletin_2017/table_0064.csv,population,16,4
extracted_tables/033_Health_Bulletin_2017/table_0129.csv,population,11,3
extracted_tables/033_Health_Bulletin_2017/table_0237.csv,population,20,6
extracted_tables/033_Health_Bulletin_2017/table_0020.csv,other,4,10
extracted_tables/033_Health_Bulletin_2017/table_0101.csv,other,19,10
extracted_tables/033_Health_Bulletin_2017/table_0186.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0099.csv,health_stat,18,6
extracted_tables/033_Health_Bulletin_2017/table_0070.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0207.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0109.csv,population,11,5
extracted_tables/033_Health_Bulletin_2017/table_0156.csv,population,39,4
extracted_tables/033_Health_Bulletin_2017/table_0089.csv,other,3,4
extracted_tables/033_Health_Bulletin_2017/table_0080.csv,other,40,3
extracted_tables/033_Health_Bulletin_2017/table_0049.csv,other,2,4
extracted_tables/033_Health_Bulletin_2017/table_0199.csv,other,13,15
extracted_tables/033_Health_Bulletin_2017/table_0210.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0023.csv,health_stat,21,3
extracted_tables/033_Health_Bulletin_2017/table_0160.csv,other,6,3
extracted_tables/033_Health_Bulletin_2017/table_0011.csv,human_resource,6,5
extracted_tables/033_Health_Bulletin_2017/table_0184.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0224.csv,human_resource,39,5
extracted_tables/033_Health_Bulletin_2017/table_0014.csv,population,10,3
extracted_tables/033_Health_Bulletin_2017/table_0102.csv,other,14,10
extracted_tables/033_Health_Bulletin_2017/table_0273.csv,population,47,5
extracted_tables/033_Health_Bulletin_2017/table_0006.csv,population,10,5
extracted_tables/033_Health_Bulletin_2017/table_0083.csv,other,41,3
extracted_tables/033_Health_Bulletin_2017/table_0127.csv,other,7,3
extracted_tables/033_Health_Bulletin_2017/table_0016.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0051.csv,other,11,14
extracted_tables/033_Health_Bulletin_2017/table_0072.csv,other,7,9
extracted_tables/033_Health_Bulletin_2017/table_0244.csv,health_stat,23,5
extracted_tables/033_Health_Bulletin_2017/table_0194.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0135.csv,population,10,4
extracted_tables/033_Health_Bulletin_2017/table_0206.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0013.csv,health_stat,22,5
extracted_tables/033_Health_Bulletin_2017/table_0108.csv,population,6,3
extracted_tables/033_Health_Bulletin_2017/table_0027.csv,health_stat,15,4
extracted_tables/033_Health_Bulletin_2017/table_0126.csv,other,16,2
extracted_tables/033_Health_Bulletin_2017/table_0240.csv,surgery,27,5
extracted_tables/033_Health_Bulletin_2017/table_0043.csv,population,8,3
extracted_tables/033_Health_Bulletin_2017/table_0045.csv,population,8,6
extracted_tables/033_Health_Bulletin_2017/table_0044.csv,other,8,5
extracted_tables/033_Health_Bulletin_2017/table_0238.csv,human_resource,37,6
extracted_tables/033_Health_Bulletin_2017/table_0219.csv,human_resource,39,5
extracted_tables/033_Health_Bulletin_2017/table_0111.csv,surgery,14,3
extracted_tables/033_Health_Bulletin_2017/table_0233.csv,population,30,6
extracted_tables/033_Health_Bulletin_2017/table_0090.csv,health_stat,5,3
extracted_tables/033_Health_Bulletin_2017/table_0123.csv,other,15,7
extracted_tables/033_Health_Bulletin_2017/table_0172.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0137.csv,population,6,3
extracted_tables/033_Health_Bulletin_2017/table_0152.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0267.csv,other,10,17
extracted_tables/033_Health_Bulletin_2017/table_0122.csv,population,20,6
extracted_tables/033_Health_Bulletin_2017/table_0094.csv,other,18,7
extracted_tables/033_Health_Bulletin_2017/table_0052.csv,human_resource,7,5
extracted_tables/033_Health_Bulletin_2017/table_0140.csv,cancer,8,6
extracted_tables/033_Health_Bulletin_2017/table_0203.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0263.csv,other,7,33
extracted_tables/033_Health_Bulletin_2017/table_0193.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0247.csv,other,11,4
extracted_tables/033_Health_Bulletin_2017/table_0032.csv,health_stat,15,8
extracted_tables/033_Health_Bulletin_2017/table_0066.csv,other,47,4
extracted_tables/033_Health_Bulletin_2017/table_0098.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0258.csv,population,22,5
extracted_tables/033_Health_Bulletin_2017/table_0103.csv,other,4,2
extracted_tables/033_Health_Bulletin_2017/table_0227.csv,human_resource,39,5
extracted_tables/033_Health_Bulletin_2017/table_0074.csv,population,8,8
extracted_tables/033_Health_Bulletin_2017/table_0031.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0147.csv,health_stat,8,9
extracted_tables/033_Health_Bulletin_2017/table_0157.csv,population,11,4
extracted_tables/033_Health_Bulletin_2017/table_0225.csv,human_resource,39,5
extracted_tables/033_Health_Bulletin_2017/table_0220.csv,human_resource,39,5
extracted_tables/033_Health_Bulletin_2017/table_0163.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0254.csv,population,21,5
extracted_tables/033_Health_Bulletin_2017/table_0190.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0069.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0078.csv,other,38,3
extracted_tables/033_Health_Bulletin_2017/table_0195.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0143.csv,other,2,3
extracted_tables/033_Health_Bulletin_2017/table_0174.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0022.csv,other,3,3
extracted_tables/033_Health_Bulletin_2017/table_0277.csv,other,20,18
extracted_tables/033_Health_Bulletin_2017/table_0015.csv,other,12,9
extracted_tables/033_Health_Bulletin_2017/table_0046.csv,human_resource,9,9
extracted_tables/033_Health_Bulletin_2017/table_0139.csv,other,14,10
extracted_tables/033_Health_Bulletin_2017/table_0222.csv,human_resource,39,5
extracted_tables/033_Health_Bulletin_2017/table_0201.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0226.csv,human_resource,39,5
extracted_tables/033_Health_Bulletin_2017/table_0012.csv,population,8,5
extracted_tables/033_Health_Bulletin_2017/table_0061.csv,other,5,3
extracted_tables/033_Health_Bulletin_2017/table_0068.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0057.csv,human_resource,24,7
extracted_tables/033_Health_Bulletin_2017/table_0121.csv,human_resource,2,2
extracted_tables/033_Health_Bulletin_2017/table_0019.csv,health_stat,10,2
extracted_tables/033_Health_Bulletin_2017/table_0217.csv,other,13,20
extracted_tables/033_Health_Bulletin_2017/table_0116.csv,population,18,6
extracted_tables/033_Health_Bulletin_2017/table_0149.csv,health_stat,13,3
extracted_tables/033_Health_Bulletin_2017/table_0124.csv,other,3,18
extracted_tables/033_Health_Bulletin_2017/table_0041.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0179.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0128.csv,other,6,9
extracted_tables/033_Health_Bulletin_2017/table_0076.csv,health_stat,41,3
extracted_tables/033_Health_Bulletin_2017/table_0162.csv,other,3,3
extracted_tables/033_Health_Bulletin_2017/table_0047.csv,other,4,4
extracted_tables/033_Health_Bulletin_2017/table_0004.csv,health_stat,18,2
extracted_tables/033_Health_Bulletin_2017/table_0088.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0062.csv,surgery,9,8
extracted_tables/033_Health_Bulletin_2017/table_0253.csv,population,22,5
extracted_tables/033_Health_Bulletin_2017/table_0235.csv,population,29,6
extracted_tables/033_Health_Bulletin_2017/table_0161.csv,other,5,3
extracted_tables/033_Health_Bulletin_2017/table_0256.csv,population,24,5
extracted_tables/033_Health_Bulletin_2017/table_0030.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0260.csv,other,9,29
extracted_tables/033_Health_Bulletin_2017/table_0196.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0269.csv,other,16,9
extracted_tables/033_Health_Bulletin_2017/table_0187.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0181.csv,other,13,29
extracted_tables/033_Health_Bulletin_2017/table_0205.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0050.csv,human_resource,20,6
extracted_tables/033_Health_Bulletin_2017/table_0192.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0255.csv,population,23,5
extracted_tables/033_Health_Bulletin_2017/table_0037.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0153.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0107.csv,other,8,3
extracted_tables/033_Health_Bulletin_2017/table_0274.csv,population,47,5
extracted_tables/033_Health_Bulletin_2017/table_0223.csv,human_resource,39,5
extracted_tables/033_Health_Bulletin_2017/table_0054.csv,human_resource,21,7
extracted_tables/033_Health_Bulletin_2017/table_0164.csv,other,13,28
extracted_tables/033_Health_Bulletin_2017/table_0026.csv,health_stat,15,3
extracted_tables/033_Health_Bulletin_2017/table_0155.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0204.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0086.csv,health_stat,38,3
extracted_tables/033_Health_Bulletin_2017/table_0008.csv,population,6,5
extracted_tables/033_Health_Bulletin_2017/table_0275.csv,other,11,4
extracted_tables/033_Health_Bulletin_2017/table_0035.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0239.csv,human_resource,12,6
extracted_tables/033_Health_Bulletin_2017/table_0058.csv,other,6,3
extracted_tables/033_Health_Bulletin_2017/table_0182.csv,other,13,29
extracted_tables/033_Health_Bulletin_2017/table_0169.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0261.csv,other,7,32
extracted_tables/033_Health_Bulletin_2017/table_0113.csv,population,5,15
extracted_tables/033_Health_Bulletin_2017/table_0048.csv,other,2,4
extracted_tables/033_Health_Bulletin_2017/table_0191.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0236.csv,population,26,6
extracted_tables/033_Health_Bulletin_2017/table_0231.csv,population,15,5
extracted_tables/033_Health_Bulletin_2017/table_0105.csv,population,16,4
extracted_tables/033_Health_Bulletin_2017/table_0063.csv,other,15,4
extracted_tables/033_Health_Bulletin_2017/table_0021.csv,population,5,12
extracted_tables/033_Health_Bulletin_2017/table_0100.csv,health_stat,9,6
extracted_tables/033_Health_Bulletin_2017/table_0265.csv,other,9,25
extracted_tables/033_Health_Bulletin_2017/table_0009.csv,population,11,5
extracted_tables/033_Health_Bulletin_2017/table_0148.csv,health_stat,8,9
extracted_tables/033_Health_Bulletin_2017/table_0092.csv,health_stat,7,2
extracted_tables/033_Health_Bulletin_2017/table_0117.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0177.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0007.csv,population,9,5
extracted_tables/033_Health_Bulletin_2017/table_0259.csv,population,15,5
extracted_tables/033_Health_Bulletin_2017/table_0176.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0145.csv,health_stat,5,5
extracted_tables/033_Health_Bulletin_2017/table_0087.csv,other,14,3
extracted_tables/033_Health_Bulletin_2017/table_0159.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0170.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0120.csv,other,25,9
extracted_tables/033_Health_Bulletin_2017/table_0093.csv,health_stat,4,2
extracted_tables/033_Health_Bulletin_2017/table_0042.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0202.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0266.csv,other,9,10
extracted_tables/033_Health_Bulletin_2017/table_0112.csv,surgery,23,3
extracted_tables/033_Health_Bulletin_2017/table_0097.csv,other,13,20
extracted_tables/033_Health_Bulletin_2017/table_0216.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0264.csv,other,9,25
extracted_tables/033_Health_Bulletin_2017/table_0262.csv,other,7,32
extracted_tables/033_Health_Bulletin_2017/table_0141.csv,other,4,8
extracted_tables/033_Health_Bulletin_2017/table_0138.csv,human_resource,8,2
extracted_tables/033_Health_Bulletin_2017/table_0082.csv,other,39,3
extracted_tables/033_Health_Bulletin_2017/table_0091.csv,other,3,2
extracted_tables/033_Health_Bulletin_2017/table_0038.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0218.csv,human_resource,37,5
extracted_tables/033_Health_Bulletin_2017/table_0017.csv,population,10,2
extracted_tables/033_Health_Bulletin_2017/table_0175.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0010.csv,health_stat,8,5
extracted_tables/033_Health_Bulletin_2017/table_0243.csv,surgery,5,5
extracted_tables/033_Health_Bulletin_2017/table_0055.csv,human_resource,12,7
extracted_tables/033_Health_Bulletin_2017/table_0003.csv,other,2,9
extracted_tables/033_Health_Bulletin_2017/table_0167.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0033.csv,other,2,2
extracted_tables/033_Health_Bulletin_2017/table_0142.csv,other,3,8
extracted_tables/033_Health_Bulletin_2017/table_0228.csv,human_resource,24,5
extracted_tables/033_Health_Bulletin_2017/table_0208.csv,other,13,32
extracted_tables/033_Health_Bulletin_2017/table_0084.csv,other,40,3
extracted_tables/033_Health_Bulletin_2017/table_0248.csv,other,27,5
extracted_tables/033_Health_Bulletin_2017/table_0119.csv,other,36,12
